1958 11   0.1217   0.146
1958 12   0.1661   0.159
1959  1   0.1544   0.150
1959  2   0.0827   0.140
1959  3   0.1943   0.172
1959  4   0.1280   0.173
1959  5   0.0506   0.151
1959  6   0.1019   0.142
1959  7   0.0851   0.138
1959  8   0.0722   0.139
1959  9   0.1099   0.152
1959 10  -0.0007   0.164
1959 11  -0.0559   0.170
1959 12   0.0116   0.154
1960  1   0.0134   0.169
1960  2   0.1934   0.142
1960  3  -0.1984   0.158
1960  4  -0.0755   0.132
1960  5  -0.0869   0.172
1960  6   0.0813   0.144
1960  7   0.0288   0.138
1960  8   0.0493   0.146
1960  9   0.0835   0.160
1960 10   0.0549   0.127
1960 11  -0.0331   0.174
1960 12   0.2282   0.153
1961  1   0.1204   0.171
1961  2   0.1888   0.156
1961  3   0.1739   0.157
1961  4   0.1448   0.146
1961  5   0.1780   0.150
1961  6   0.1703   0.126
1961  7   0.0797   0.174
1961  8   0.0831   0.170
1961  9   0.0358   0.156
1961 10  -0.0013   0.161
1961 11   0.0485   0.157
1961 12  -0.0015   0.141
1962  1   0.1533   0.156
1962  2   0.2012   0.137
1962  3   0.1487   0.129
1962  4   0.1149   0.169
1962  5   0.0904   0.159
1962  6   0.0798   0.137
1962  7   0.1372   0.130
1962  8   0.1016   0.140
1962  9   0.1040   0.156
1962 10   0.1364   0.153
1962 11   0.1355   0.148
1962 12   0.1421   0.168
1963  1   0.0827   0.174
1963  2   0.3083   0.157
1963  3   0.0107   0.156
1963  4   0.0136   0.142
1963  5   0.0526   0.137
1963  6   0.0798   0.155
1963  7   0.1849   0.140
1963  8   0.1962   0.130
1963  9   0.2001   0.168
1963 10   0.2748   0.138
1963 11   0.2461   0.127
1963 12   0.1210   0.150
1964  1   0.0678   0.148
1964  2  -0.0776   0.169
1964  3  -0.1074   0.128
1964  4  -0.1601   0.128
1964  5  -0.0620   0.142
1964  6  -0.0543   0.157
1964  7  -0.0730   0.130
1964  8  -0.1358   0.167
1964  9  -0.1827   0.132
1964 10  -0.2279   0.128
1964 11  -0.1532   0.129
1964 12  -0.2185   0.160
1965  1  -0.0298   0.158
1965  2  -0.1584   0.146
1965  3  -0.0631   0.172
1965  4  -0.1592   0.138
1965  5  -0.0378   0.129
1965  6  -0.0175   0.170
1965  7  -0.0580   0.152
1965  8  -0.0354   0.156
1965  9  -0.0397   0.175
1965 10   0.0391   0.173
1965 11  -0.0612   0.167
1965 12   0.0207   0.146
1966  1  -0.0116   0.125
1966  2  -0.0058   0.146
1966  3   0.0423   0.128
1966  4  -0.0588   0.126
1966  5  -0.0183   0.172
1966  6   0.0757   0.170
1966  7   0.0810   0.163
1966  8   0.0476   0.149
1966  9   0.0561   0.155
1966 10  -0.0152   0.172
1966 11  -0.0047   0.145
1966 12  -0.0836   0.133
1967  1  -0.0610   0.143
1967  2  -0.1198   0.155
1967  3   0.0508   0.149
1967  4   0.0529   0.164
1967  5   0.1648   0.159
1967  6   0.0010   0.161
1967  7   0.0139   0.136
1967  8   0.0142   0.156
1967  9  -0.0162   0.131
1967 10   0.1699   0.174
1967 11   0.0033   0.157
1967 12   0.0053   0.161
1968  1  -0.1420   0.130
1968  2  -0.0736   0.158
1968  3   0.2118   0.127
1968  4  -0.0254   0.166
1968  5  -0.0556   0.134
1968  6   0.0226   0.164
1968  7   0.0281   0.173
1968  8   0.0239   0.131
1968  9   0.0240   0.166
1968 10   0.0782   0.165
1968 11   0.0416   0.162
1968 12  -0.0034   0.137
1969  1  -0.1108   0.173
1969  2  -0.0825   0.167
1969  3   0.1386   0.135
1969  4   0.1944   0.131
1969  5   0.1686   0.170
1969  6   0.0975   0.133
1969  7   0.1184   0.147
1969  8   0.1140   0.135
1969  9   0.1040   0.162
1969 10   0.1162   0.163
1969 11   0.2441   0.139
1969 12   0.2846   0.160
1970  1   0.1384   0.160
1970  2   0.2709   0.159
1970  3   0.0562   0.143
1970  4   0.1539   0.149
1970  5   0.0810   0.156
1970  6   0.0725   0.142
1970  7   0.0280   0.128
1970  8   0.0148   0.141
1970  9   0.0335   0.130
1970 10  -0.0088   0.127
1970 11   0.0523   0.129
1970 12  -0.0508   0.172
1971  1   0.0397   0.162
1971  2  -0.1630   0.125
1971  3  -0.0944   0.173
1971  4  -0.0816   0.142
1971  5  -0.0372   0.138
1971  6  -0.0872   0.133
1971  7  -0.0197   0.144
1971  8  -0.0254   0.143
1971  9   0.0065   0.155
1971 10  -0.0124   0.141
1971 11   0.0890   0.157
1971 12   0.0337   0.162
1972  1  -0.2115   0.174
1972  2  -0.1397   0.142
1972  3   0.0260   0.145
1972  4   0.0551   0.139
1972  5   0.0637   0.146
1972  6   0.1236   0.174
1972  7   0.1009   0.174
1972  8   0.1199   0.174
1972  9   0.0402   0.131
1972 10   0.1199   0.172
1972 11   0.1097   0.142
1972 12   0.2869   0.150
1973  1   0.2803   0.149
1973  2   0.4027   0.143
1973  3   0.3580   0.172
1973  4   0.2773   0.167
1973  5   0.2294   0.160
1973  6   0.2373   0.156
1973  7   0.1466   0.156
1973  8   0.1067   0.151
1973  9   0.0902   0.138
1973 10   0.0815   0.133
1973 11   0.0498   0.140
1973 12   0.0607   0.138
1974  1  -0.1862   0.170
1974  2  -0.2178   0.142
1974  3  -0.0274   0.130
1974  4  -0.0254   0.158
1974  5  -0.0077   0.159
1974  6  -0.0265   0.131
1974  7   0.0369   0.138
1974  8   0.0267   0.156
1974  9  -0.0144   0.152
1974 10  -0.0565   0.144
1974 11  -0.0470   0.158
1974 12  -0.0650   0.135
1975  1   0.1334   0.140
1975  2   0.0460   0.129
1975  3   0.1287   0.141
1975  4   0.0877   0.129
1975  5   0.0810   0.145
1975  6   0.0657   0.171
1975  7   0.0339   0.164
1975  8  -0.0465   0.126
1975  9   0.0228   0.174
1975 10  -0.1141   0.127
1975 11  -0.1264   0.149
1975 12  -0.0858   0.168
1976  1  -0.0169   0.147
1976  2  -0.1233   0.149
1976  3  -0.2376   0.162
1976  4  -0.0131   0.137
1976  5  -0.0962   0.174
1976  6  -0.0729   0.136
1976  7  -0.0723   0.173
1976  8  -0.0712   0.168
1976  9  -0.0214   0.158
1976 10  -0.1783   0.133
1976 11  -0.0465   0.169
1976 12   0.0724   0.136
1977  1   0.0237   0.143
1977  2   0.1997   0.170
1977  3   0.2844   0.147
1977  4   0.2583   0.126
1977  5   0.2329   0.142
1977  6   0.2575   0.137
1977  7   0.1725   0.141
1977  8   0.1231   0.153
1977  9   0.1565   0.172
1977 10   0.0937   0.144
1977 11   0.2503   0.127
1977 12   0.1111   0.134
1978  1   0.1488   0.160
1978  2   0.1184   0.145
1978  3   0.2034   0.156
1978  4   0.1113   0.140
1978  5   0.0496   0.158
1978  6   0.0574   0.171
1978  7   0.0606   0.163
1978  8   0.0025   0.158
1978  9   0.0737   0.173
1978 10   0.0607   0.157
1978 11   0.2072   0.155
1978 12   0.1199   0.154
1979  1   0.1239   0.131
1979  2   0.0580   0.136
1979  3   0.2125   0.135
1979  4   0.0755   0.137
1979  5   0.1256   0.166
1979  6   0.1787   0.168
1979  7   0.1362   0.137
1979  8   0.1820   0.156
1979  9   0.2097   0.142
1979 10   0.2472   0.126
1979 11   0.2540   0.134
1979 12   0.4599   0.126
1980  1   0.2600   0.155
1980  2   0.3042   0.130
1980  3   0.2106   0.130
1980  4   0.2864   0.148
1980  5   0.2872   0.138
1980  6   0.2244   0.146
1980  7   0.1877   0.160
1980  8   0.1744   0.150
1980  9   0.1827   0.173
1980 10   0.1537   0.128
1980 11   0.2937   0.168
1980 12   0.2266   0.174
1981  1   0.4354   0.168
1981  2   0.3379   0.158
1981  3   0.3817   0.170
1981  4   0.3248   0.148
1981  5   0.2393   0.151
1981  6   0.2557   0.132
1981  7   0.1985   0.170
1981  8   0.2237   0.132
1981  9   0.1627   0.147
1981 10   0.1328   0.133
1981 11   0.1820   0.167
1981 12   0.3950   0.168
1982  1   0.1025   0.151
1982  2   0.1363   0.132
1982  3   0.0514   0.154
1982  4   0.1723   0.133
1982  5   0.1609   0.135
1982  6   0.1095   0.163
1982  7   0.1359   0.133
1982  8   0.1236   0.128
1982  9   0.1879   0.137
1982 10   0.1434   0.126
1982 11   0.1242   0.162
1982 12   0.3978   0.174
1983  1   0.4814   0.138
1983  2   0.4447   0.130
1983  3   0.3917   0.132
1983  4   0.2712   0.147
1983  5   0.2791   0.139
1983  6   0.2579   0.128
1983  7   0.2593   0.165
1983  8   0.2941   0.140
1983  9   0.2953   0.175
1983 10   0.1899   0.139
1983 11   0.4133   0.126
1983 12   0.2445   0.132
1984  1   0.2416   0.163
1984  2   0.1323   0.168
1984  3   0.2396   0.172
1984  4   0.1272   0.158
1984  5   0.2749   0.146
1984  6   0.1226   0.126
1984  7   0.1095   0.137
1984  8   0.1583   0.154
1984  9   0.1052   0.154
1984 10   0.0984   0.136
1984 11   0.0267   0.168
1984 12  -0.0989   0.142
1985  1   0.1632   0.127
1985  2   0.0016   0.164
1985  3   0.1643   0.125
1985  4   0.1144   0.132
1985  5   0.1688   0.140
1985  6   0.1231   0.163
1985  7   0.0473   0.151
1985  8   0.1026   0.152
1985  9   0.0707   0.159
1985 10   0.1033   0.153
1985 11   0.0917   0.160
1985 12   0.1569   0.171
1986  1   0.2777   0.134
1986  2   0.2353   0.140
1986  3   0.2608   0.174
1986  4   0.2322   0.130
1986  5   0.2320   0.153
1986  6   0.2426   0.169
1986  7   0.1518   0.143
1986  8   0.1456   0.136
1986  9   0.1450   0.175
1986 10   0.1699   0.142
1986 11   0.1175   0.165
1986 12   0.1765   0.160
1987  1   0.2690   0.155
1987  2   0.4562   0.134
1987  3   0.2100   0.134
1987  4   0.2705   0.151
1987  5   0.3103   0.133
1987  6   0.2799   0.163
1987  7   0.3830   0.149
1987  8   0.3455   0.174
1987  9   0.3927   0.146
1987 10   0.2892   0.152
1987 11   0.2956   0.128
1987 12   0.4968   0.127
1988  1   0.5140   0.146
1988  2   0.3432   0.144
1988  3   0.4446   0.138
1988  4   0.4093   0.175
1988  5   0.3491   0.153
1988  6   0.3612   0.131
1988  7   0.3161   0.154
1988  8   0.2956   0.167
1988  9   0.2950   0.130
1988 10   0.2827   0.142
1988 11   0.2016   0.135
1988 12   0.3210   0.135
1989  1   0.1811   0.129
1989  2   0.2833   0.139
1989  3   0.3006   0.163
1989  4   0.2545   0.142
1989  5   0.2471   0.132
1989  6   0.2516   0.164
1989  7   0.2849   0.173
1989  8   0.2814   0.157
1989  9   0.2829   0.133
1989 10   0.2844   0.169
1989 11   0.2156   0.138
1989 12   0.3699   0.127
1990  1   0.3175   0.149
1990  2   0.3675   0.151
1990  3   0.7028   0.125
1990  4   0.4666   0.133
1990  5   0.3985   0.141
1990  6   0.3818   0.155
1990  7   0.3158   0.146
1990  8   0.3264   0.158
1990  9   0.2900   0.159
1990 10   0.3869   0.143
1990 11   0.4427   0.175
1990 12   0.4165   0.174
1991  1   0.4288   0.155
1991  2   0.4408   0.134
1991  3   0.3533   0.173
1991  4   0.4888   0.149
1991  5   0.3815   0.152
1991  6   0.4561   0.169
1991  7   0.4189   0.140
1991  8   0.3547   0.164
1991  9   0.3405   0.144
1991 10   0.3039   0.147
1991 11   0.3023   0.153
1991 12   0.2843   0.154
1992  1   0.4512   0.135
1992  2   0.4291   0.146
1992  3   0.4122   0.140
1992  4   0.2755   0.152
1992  5   0.3067   0.161
1992  6   0.2656   0.170
1992  7   0.1217   0.126
1992  8   0.1187   0.159
1992  9   0.0456   0.144
1992 10   0.0838   0.134
1992 11   0.0641   0.158
1992 12   0.2632   0.157
1993  1   0.3655   0.130
1993  2   0.3885   0.137
1993  3   0.3994   0.145
1993  4   0.2791   0.169
1993  5   0.3165   0.142
1993  6   0.2671   0.132
1993  7   0.2197   0.160
1993  8   0.1982   0.158
1993  9   0.1450   0.149
1993 10   0.2168   0.127
1993 11   0.0840   0.155
1993 12   0.3037   0.125
1994  1   0.2548   0.172
1994  2   0.0544   0.151
1994  3   0.3522   0.146
1994  4   0.3547   0.136
1994  5   0.3656   0.137
1994  6   0.3585   0.133
1994  7   0.2984   0.146
1994  8   0.2966   0.143
1994  9   0.3118   0.144
1994 10   0.4276   0.158
1994 11   0.4446   0.147
1994 12   0.4129   0.140
1995  1   0.5417   0.139
1995  2   0.6848   0.158
1995  3   0.4488   0.150
1995  4   0.4061   0.135
1995  5   0.3507   0.166
1995  6   0.4690   0.156
1995  7   0.4269   0.130
1995  8   0.4874   0.146
1995  9   0.3745   0.154
1995 10   0.4277   0.157
1995 11   0.4504   0.133
1995 12   0.3446   0.148
1996  1   0.2544   0.138
1996  2   0.4467   0.140
1996  3   0.3041   0.174
1996  4   0.2621   0.150
1996  5   0.3910   0.140
1996  6   0.3534   0.128
1996  7   0.3260   0.145
1996  8   0.3196   0.142
1996  9   0.2730   0.175
1996 10   0.2418   0.129
1996 11   0.2960   0.157
1996 12   0.3827   0.134
1997  1   0.3684   0.150
1997  2   0.4342   0.148
1997  3   0.4846   0.148
1997  4   0.4504   0.163
1997  5   0.4275   0.162
1997  6   0.5366   0.143
1997  7   0.5042   0.174
1997  8   0.5355   0.125
1997  9   0.6166   0.147
1997 10   0.6460   0.129
1997 11   0.5659   0.142
1997 12   0.6313   0.138
1998  1   0.6028   0.125
1998  2   0.8553   0.167
1998  3   0.6484   0.146
1998  4   0.7443   0.162
1998  5   0.6628   0.151
1998  6   0.6620   0.150
1998  7   0.7297   0.131
1998  8   0.6955   0.139
1998  9   0.5327   0.167
1998 10   0.4857   0.145
1998 11   0.4108   0.159
1998 12   0.5768   0.134
1999  1   0.5187   0.143
1999  2   0.6963   0.127
1999  3   0.3707   0.141
1999  4   0.4789   0.154
1999  5   0.4045   0.137
1999  6   0.4288   0.135
1999  7   0.4255   0.171
1999  8   0.3872   0.151
1999  9   0.4040   0.154
1999 10   0.3860   0.152
1999 11   0.3774   0.157
1999 12   0.5861   0.126
2000  1   0.3312   0.164
2000  2   0.5382   0.158
2000  3   0.5327   0.159
2000  4   0.6413   0.149
2000  5   0.4824   0.152
2000  6   0.4183   0.131
2000  7   0.3996   0.134
2000  8   0.4727   0.170
2000  9   0.4523   0.141
2000 10   0.3097   0.164
2000 11   0.2480   0.126
2000 12   0.3139   0.163
2001  1   0.4631   0.146
2001  2   0.4063   0.131
2001  3   0.6425   0.132
2001  4   0.5771   0.155
2001  5   0.6038   0.169
2001  6   0.5479   0.133
2001  7   0.5706   0.148
2001  8   0.6108   0.170
2001  9   0.5010   0.155
2001 10   0.4863   0.165
2001 11   0.6825   0.155
2001 12   0.5089   0.137
2002  1   0.7043   0.155
2002  2   0.7932   0.140
2002  3   0.7837   0.155
2002  4   0.5715   0.163
2002  5   0.5675   0.174
2002  6   0.6079   0.165
2002  7   0.6265   0.173
2002  8   0.5437   0.127
2002  9   0.5720   0.152
2002 10   0.4896   0.155
2002 11   0.6094   0.174
2002 12   0.4624   0.158
2003  1   0.6993   0.162
2003  2   0.5711   0.150
2003  3   0.5622   0.147
2003  4   0.5517   0.131
2003  5   0.6022   0.145
2003  6   0.5549   0.133
2003  7   0.5558   0.168
2003  8   0.6341   0.148
2003  9   0.6383   0.129
2003 10   0.7347   0.172
2003 11   0.5853   0.127
2003 12   0.7494   0.127
2004  1   0.6019   0.166
2004  2   0.7195   0.163
2004  3   0.6980   0.131
2004  4   0.5904   0.146
2004  5   0.4654   0.156
2004  6   0.4900   0.174
2004  7   0.4780   0.152
2004  8   0.4915   0.130
2004  9   0.5273   0.151
2004 10   0.6092   0.154
2004 11   0.7551   0.156
2004 12   0.4965   0.174
2005  1   0.6115   0.144
2005  2   0.5000   0.150
2005  3   0.6793   0.157
2005  4   0.7187   0.167
2005  5   0.6532   0.131
2005  6   0.6769   0.134
2005  7   0.6479   0.128
2005  8   0.6164   0.131
2005  9   0.6774   0.168
2005 10   0.6897   0.138
2005 11   0.7170   0.162
2005 12   0.6128   0.149
2006  1   0.4496   0.171
2006  2   0.5993   0.166
2006  3   0.5772   0.158
2006  4   0.4925   0.138
2006  5   0.5405   0.140
2006  6   0.6371   0.172
2006  7   0.5975   0.170
2006  8   0.6026   0.138
2006  9   0.6164   0.151
2006 10   0.6689   0.140
2006 11   0.6313   0.157
2006 12   0.7552   0.169
2007  1   0.8540   0.131
2007  2   0.6435   0.166
2007  3   0.6511   0.142
2007  4   0.7157   0.140
2007  5   0.5840   0.172
2007  6   0.5064   0.144
2007  7   0.4997   0.138
2007  8   0.5207   0.133
2007  9   0.5690   0.133
2007 10   0.5402   0.141
2007 11   0.5118   0.139
2007 12   0.4754   0.159
2008  1   0.2525   0.136
2008  2   0.3542   0.149
2008  3   0.7401   0.141
2008  4   0.4453   0.159
2008  5   0.4767   0.166
2008  6   0.5106   0.167
2008  7   0.5355   0.153
2008  8   0.5114   0.173
2008  9   0.4901   0.137
2008 10   0.6377   0.160
2008 11   0.6498   0.164
2008 12   0.5382   0.134
2009  1   0.5511   0.172
2009  2   0.5273   0.174
2009  3   0.5478   0.163
2009  4   0.6272   0.136
2009  5   0.5547   0.153
2009  6   0.6303   0.149
2009  7   0.5926   0.137
2009  8   0.6468   0.170
2009  9   0.6628   0.152
2009 10   0.5979   0.135
2009 11   0.6261   0.151
2009 12   0.5761   0.174
2010  1   0.6478   0.157
2010  2   0.6843   0.145
2010  3   0.7946   0.130
2010  4   0.7756   0.126
2010  5   0.7199   0.132
2010  6   0.6881   0.139
2010  7   0.6774   0.159
2010  8   0.6023   0.142
2010  9   0.5208   0.134
2010 10   0.5827   0.172
2010 11   0.7431   0.131
2010 12   0.4522   0.157
2011  1   0.4198   0.133
2011  2   0.4411   0.156
2011  3   0.5371   0.153
2011  4   0.6087   0.169
2011  5   0.5307   0.133
2011  6   0.6046   0.153
2011  7   0.5886   0.127
2011  8   0.5650   0.167
2011  9   0.5536   0.172
2011 10   0.5944   0.173
2011 11   0.4505   0.162
2011 12   0.4767   0.146
2012  1   0.3809   0.140
2012  2   0.3736   0.148
2012  3   0.4692   0.137
2012  4   0.6799   0.159
2012  5   0.6763   0.164
2012  6   0.6542   0.171
2012  7   0.6408   0.147
2012  8   0.6133   0.163
2012  9   0.6780   0.157
2012 10   0.6519   0.152
2012 11   0.6648   0.162
2012 12   0.4128   0.152
2013  1   0.5413   0.143
2013  2   0.5778   0.154
